date,precip_mm,CEDI,EDI,SPI6,SPI3
2022-01-29,0.0,-0.9494482233236248,-1.0532770391495956,-0.11513090645541554,-0.5315982127118336
2022-01-30,0.0,-0.9234966773673982,-1.041190088239749,-0.13443505137655642,-0.5244699681415637
2022-01-31,0.1,-0.911748170989492,-1.0443541863200954,-0.10048122767001896,-0.5136922724736783
2022-02-01,0.6,-0.8620007638407285,-1.0020749018567339,-0.06188390326289064,-0.48945180528429716
2022-02-02,0.0,-0.844564269112881,-0.9910244823740284,-0.35167082521607546,-0.48986271294390477
2022-02-03,0.0,-0.834124991346142,-0.9908258194531845,-0.3137332522907757,-0.4792142710529281
2022-02-04,0.2,-0.8175807695590813,-0.9736513688060058,-0.30355157733423016,-0.46529817227783854
2022-02-05,0.3,-0.7791454480196023,-0.9458680330029012,-0.26352721007134017,-0.4478496500174824
2022-02-06,0.2,-0.7729401977606516,-0.945920852730992,-0.2219496012556597,-1.0269759440750947
2022-02-07,0.0,-0.7680372643396131,-0.9496800898371286,-0.181581728949007,-1.0317760496303923
2022-02-08,0.0,-0.7686033311250335,-0.9554584430419839,-0.14340020831245948,-1.7306009085499126
2022-02-09,0.0,-0.7560153952551025,-0.9438809582537521,-0.12431676959136338,-2.0193982781258226
2022-02-10,0.0,-0.756576488711781,-0.9225105293876733,-0.15612271556487975,-2.1016259192875917
2022-02-11,0.0,-0.7841337024783466,-0.934619650019074,-0.19222064450380183,-2.087431265870327
2022-02-12,0.0,-0.7797598375322318,-0.9415469045180825,-0.1466165815146077,-2.075209906412018
2022-02-13,0.0,-0.8115370042991897,-0.9643216714611745,-0.2059203065015388,-2.0509859959805485
2022-02-14,0.0,-0.8459466704172774,-0.9697876970337105,-0.3026719022181736,-2.028723785729479
2022-02-15,0.0,-0.8725905749087706,-0.9758017700228796,-0.38259668713678047,-2.0082300826954835
2022-02-16,1.1,-0.7901113592905062,-0.8884949067187972,-0.3305086083791336,-1.939743674855696
2022-02-17,0.0,-0.8149862282880073,-0.9094651420978127,-0.4193020991760534,-1.9174773431584742
2022-02-18,0.0,-0.795329796934207,-0.8822552572998351,-0.3732273362828963,-1.897052261364198
2022-02-19,0.0,-0.7982475742906062,-0.8803232159444595,-0.5490070548247034,-1.877538553573081
2022-02-20,0.3,-0.7819194181991431,-0.8662569022204308,-0.7335960381747166,-1.9236284511021353
2022-02-21,0.0,-0.866536642815887,-0.9458379650459214,-0.7813721514089775,-2.291122237388608
2022-02-22,0.0,-0.8417938319153299,-0.9162974784478631,-0.7453550080509033,-2.2723778440773903
2022-02-23,0.0,-0.802184759503986,-0.8791702586939447,-0.7966590522935331,-2.2546773372444475
2022-02-24,0.0,-0.8131437285883154,-0.8901251600321403,-0.7589187092658327,-2.2386616755585074
2022-02-25,0.0,-0.8591884904285969,-0.925107954814143,-0.9438302733022919,-2.2303664186529435
2022-02-26,0.0,-0.8741419595647634,-0.9428860297592753,-0.926076127922524,-2.2295669263582756
2022-02-27,0.0,-0.8826230070523448,-0.9617745244522683,-0.8901804560507084,-2.231335503889177
2022-02-28,0.0,-0.8824089196224247,-0.9444749328171272,-1.327473823625807,-3.090232306167813
2022-03-01,2.9,-0.7822363114415596,-0.8401099741821133,-1.3050731297653346,-3.090232306167813
2022-03-02,0.0,-0.8062585501605137,-0.8769408282937405,-1.2911597136129342,-3.090232306167813
2022-03-03,0.0,-0.8169635909126088,-0.8988690963978864,-1.2642474244012063,-3.090232306167813
2022-03-04,0.0,-0.8028271149416701,-0.8764689759676793,-1.2519957123496885,-3.090232306167813
2022-03-05,0.0,-0.8110054291163797,-0.8892017560238508,-1.2542472866538836,-3.090232306167813
2022-03-06,0.0,-0.8441274291392308,-0.9326623685362193,-1.2623286413796166,-3.090232306167813
2022-03-07,0.0,-0.86530126341567,-0.9467510906477102,-1.2431237534399728,-3.090232306167813
2022-03-08,0.0,-0.8659423529062588,-0.9295077184856317,-1.225058894789149,-3.090232306167813
2022-03-09,0.0,-0.843894235859571,-0.9116062939311637,-1.210108853589357,-3.090232306167813
2022-03-10,0.0,-0.8643796738141982,-0.9210343912475973,-1.1974388634597901,-3.090232306167813
2022-03-11,0.0,-0.8727482893651454,-0.9144270614124033,-1.1862435243266392,-3.090232306167813
2022-03-12,0.0,-0.880600264694769,-0.9094479772940958,-1.175810170774779,-3.090232306167813
2022-03-13,16.4,-0.25675829082263657,-0.3336776929255923,-0.9748229397403795,-2.7369029578100146
2022-03-14,1.0,-0.3338838533016365,-0.39414523349759045,-0.9474256849338951,-2.7068899300902505
2022-03-15,0.0,-0.405279998283349,-0.4815504295118497,-0.9611199849835435,-2.729887741406193
2022-03-16,0.0,-0.4531271083328498,-0.5223982013910164,-0.9909134921217956,-2.794950890033371
2022-03-17,5.6,-0.2783570467037974,-0.34054948968763815,-0.8989744765107621,-2.7138299318248014
2022-03-18,4.6,-0.1787590258797835,-0.2433729631189151,-0.8209329714845585,-2.513021143068543
2022-03-19,10.0,0.1184360103212728,0.050657469717342654,-0.6672679793196185,-2.106242547572298
2022-03-20,0.0,0.00933589187370699,-0.059812826937691015,-1.1192629541906418,-2.141004707693995
2022-03-21,0.0,-0.04163453839341373,-0.13039070263129365,-1.1418093015826618,-2.178102252005786
2022-03-22,0.0,-0.07535497552750482,-0.16928873700899547,-1.1372352938590087,-2.2144646559147847
2022-03-23,0.0,-0.12238474637718834,-0.1993108108758114,-1.1358514723942643,-2.2531178716948683
2022-03-24,0.0,-0.15014975234353575,-0.26620365553118663,-1.1330880719137437,-2.2913977652985973
2022-03-25,27.5,0.9654395531576738,0.8483804912807377,-0.6999821441793105,-1.3681624077742205
2022-03-26,37.2,0.18765717049619396,-0.06606666277071824,-0.1605705080626385,-0.44468463511547246
2022-03-27,0.0,-0.14188677072136813,-0.37742522598437883,-0.15672273223802352,-0.47857116384564025
2022-03-28,0.0,-0.3288760427119848,-0.564804321197674,-0.6064201559890259,-0.5103778324184863
2022-03-29,0.0,-0.45229264712505035,-0.6722771338085846,-0.6366425423935741,-0.5385532199127685
2022-03-30,0.0,-0.568046713656596,-0.7706460529041574,-0.6374516311877819,-0.5905036230330083
2022-03-31,0.0,-0.6810949934346298,-0.8492770884075066,-0.6390524051744934,-0.6182107356178286
2022-04-01,0.0,-0.749821510730528,-0.8791691440427585,-0.6406379898774999,-0.6451297578389297
2022-04-02,0.0,-0.83514711237708,-0.9645819587416982,-0.6424975731054713,-0.6713341723796293
2022-04-03,0.0,-0.8904291163553434,-1.0065853741000546,-0.6447380627311193,-0.695948707029652
2022-04-04,0.0,-0.91217913100259,-1.0248860585305495,-0.6498873168523623,-0.7227613464237418
2022-04-05,0.0,-0.9509478595754938,-1.0627182984406864,-0.6563263718562039,-0.7492705505501059
