date,precip_mm,CEDI,EDI,SPI6,SPI3
2010-01-01,0.0,-0.267052753954676,0.5285633284158597,-0.21467142425102415,0.30417790128347927
2010-01-02,2.5,-0.180754184418114,0.6057732590037304,-0.18108067232040426,0.34700604872952356
2010-01-03,0.0,-0.27143591071802625,0.6200906502812804,-0.17097010193676523,0.3714561491557032
2010-01-04,13.5,0.2354383687882221,1.0300416332285605,-0.0915625588861498,0.4874129104218493
2010-01-05,0.0,0.1452135823305107,0.9803343018966021,-0.6288538319562774,0.4853031860658811
2010-01-06,0.0,0.08162931111066583,0.9433297392027755,-0.6030891630444396,0.4974489412562279
2010-01-07,0.0,0.03578620609106631,0.8839098955114939,-0.5806329989376836,0.5192301637742338
2010-01-08,0.0,-0.0006394803224773904,0.8774825793051589,-1.1866215030234784,0.5406592045628257
2010-01-09,0.0,-0.04375318620389218,0.8618486198606666,-1.1598389247419374,0.561975133647184
2010-01-10,0.0,-0.05875893863736168,0.8528745154762113,-1.284120047366285,0.582664935749206
2010-01-11,0.0,-0.060311407410856076,0.8160519537438579,-1.2642276997100765,0.6042407330519223
2010-01-12,0.0,-0.08283032404967043,0.7853857283457641,-1.2395012373607228,0.5700269926574674
2010-01-13,0.0,-0.11537274795770638,0.7711873115742492,-1.3547915200975136,0.5906729451202631
2010-01-14,0.0,-0.13092738926971323,0.7050631302415403,-1.434104767332953,0.6113056281501543
2010-01-15,0.0,-0.1523914407678223,0.7053026209273098,-1.4142091177618996,0.6292088996615817
2010-01-16,0.0,-0.176194738332032,0.7070607923482825,-1.396465154994338,0.6335812573138121
2010-01-17,0.0,-0.18747916727160002,0.7110091562450684,-1.3750718406671663,0.6042457685547876
2010-01-18,0.0,-0.1992165445186162,0.7163139573922896,-1.3535472131988715,0.621469516689917
2010-01-19,0.0,-0.20597875228136908,0.7096492473508653,-1.4619159700300375,0.6370709422453676
2010-01-20,5.5,-0.02890550370386339,0.8468494073299792,-1.4365576400518782,0.6916965618469473
2010-01-21,14.0,0.3998157958067304,1.256834946616607,-1.4095070166725718,0.8060112051169729
2010-01-22,0.0,0.3115224957986635,1.2039671262274225,-1.3851403668877345,0.8211405050079614
2010-01-23,0.0,0.257973947670843,1.1244944588706833,-1.3602015726037087,0.838203164039474
2010-01-24,0.0,0.23145121473332098,1.1034064854576868,-1.3361600515212504,0.8555789984580346
2010-01-25,0.0,0.21386101845566827,1.0960654525521774,-1.3783973527485873,0.8720869800510781
2010-01-26,0.0,0.2029138396103208,1.1093975684297377,-1.3552159462731634,0.8868054643390658
2010-01-27,0.1,0.1834391978918061,1.1003937613811932,-1.3307367793500273,0.9029330566277157
2010-01-28,0.0,0.14153189666172705,1.0262253517805346,-1.306719520431104,0.9163254609400743
2010-01-29,0.0,0.09721098557026363,0.9883286510012284,-1.2818879018562446,0.8526352708861982
2010-01-30,0.0,0.056692325294369975,0.9201128946848635,-1.2547625626429963,0.4721166938891416
2010-01-31,0.0,0.02831257299041043,0.8467021723827207,-1.2241426477454893,0.11148156807439367
2010-02-01,0.2,0.020357150020159157,0.8340576900914651,-1.1933364434628855,0.12567917032950554
2010-02-02,0.0,0.01812646391597938,0.870206715231145,-1.1837059280621327,0.13753180782510468
2010-02-03,0.0,0.02043413224766582,0.8965476911663464,-1.187393482149121,0.14857288037677316
2010-02-04,0.0,0.024183386329448477,0.9013816952703889,-1.157695803853668,0.15799291952194508
2010-02-05,0.0,0.02316028530707805,0.9113087770892874,-1.125226339984231,0.16796541630885103
2010-02-06,0.0,0.024506038666869588,0.9508633810573127,-1.0897979892289713,0.13572436117664108
2010-02-07,0.0,0.019802498875575832,0.9651143184609187,-1.3878684789270062,-0.10287842273155813
2010-02-08,0.0,0.010457919516152953,0.9511115742105462,-1.9127123947623454,-0.5232194594799501
2010-02-09,10.0,0.3542257507506472,1.2950550355107195,-1.8013732493802048,-0.5278156422896815
2010-02-10,18.5,0.9335256014991818,1.8130924844713225,-1.6306068463111525,-0.32563475956542803
2010-02-11,28.5,0.46423104831651696,0.1992036559264812,-1.404974345442266,-0.08168658790514126
2010-02-12,33.5,1.4546599212420794,1.0355731644818589,-1.1628469440431435,0.28468855400077075
2010-02-13,0.1,1.13400259528628,0.7608176036359714,-1.1205092177417018,0.29267256637977573
2010-02-14,0.0,0.9196148688742195,0.5576526232211815,-1.0749887072204702,0.29815863765177164
2010-02-15,0.5,0.7044295915582446,0.40205433605049784,-1.0266634869805977,0.3078254288024913
2010-02-16,2.0,0.573067636135519,0.32140988499247597,-0.9743697839350152,0.33042800764711255
